,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
13544,31, Private,487742,10, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
13545,20, Private,304710,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
13546,54, Local-gov,185846,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
13547,42, Private,212894,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,2407,0,40, United-States, <=50K
13548,57, Self-emp-not-inc,315460,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, <=50K
13549,49, Private,135643,9, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
13550,40, Private,220977,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3103,0,40, India, >50K
13552,38, Private,202683,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
13553,39, Private,164866,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
13554,43, Private,191814,12, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States, >50K
13556,57, Private,158077,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
13557,38, Private,191103,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
13558,25, Private,193701,13, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
13559,40, Private,143046,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
13560,34, Private,206297,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
13561,35, Self-emp-not-inc,188563,9, Divorced, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
13562,53, Private,35102,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,34, United-States, <=50K
13563,21, Private,203055,10, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
13564,43, Private,309932,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13565,43, Self-emp-not-inc,243432,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
13566,22, Private,177107,11, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
13567,64, Self-emp-not-inc,113929,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
13569,40, Private,222011,14, Never-married, Prof-specialty, Not-in-family, White, Female,3325,0,40, United-States, <=50K
13570,34, Private,186824,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, <=50K
13571,46, Private,192768,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
13572,35, Private,234962,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, <=50K
13573,32, Private,83253,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
13574,26, Private,248990,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
13575,25, Private,346159,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13576,55, Private,272656,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,55, United-States, >50K
13577,22, Private,60552,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
13578,29, State-gov,33798,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
13579,38, Self-emp-not-inc,112158,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, <=50K
13580,55, Private,200992,10, Widowed, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
13581,26, Private,98155,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
13582,34, Self-emp-inc,79586,13, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, United-States, <=50K
13583,25, State-gov,143062,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
13584,39, Private,101146,9, Divorced, Prof-specialty, Not-in-family, White, Female,4650,0,40, United-States, <=50K
13586,58, State-gov,159021,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
13587,34, Local-gov,353270,11, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
13588,29, Self-emp-not-inc,162312,10, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, South, <=50K
13589,49, State-gov,231961,16, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
13590,38, Private,181943,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
13591,21, Private,163595,10, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
13592,28, Private,130856,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
13593,42, Private,208875,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, El-Salvador, >50K
13594,29, Self-emp-not-inc,58744,12, Never-married, Other-service, Own-child, White, Male,0,0,60, United-States, <=50K
13595,48, Private,116641,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
13596,40, Private,69333,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
13597,36, Private,320811,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
13598,34, Private,197886,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
13599,57, Self-emp-not-inc,253914,2, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, <=50K
13600,24, Private,89154,5, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
13601,32, Private,372317,5, Separated, Other-service, Unmarried, White, Female,0,0,23, Mexico, <=50K
13603,39, Private,192614,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, United-States, <=50K
13604,39, Private,403489,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
13605,18, Private,169652,7, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
13606,20, Private,217467,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
13608,54, Private,175912,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
13609,40, Self-emp-not-inc,179533,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
13610,27, Private,149624,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
13611,27, Private,289147,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
13612,43, Federal-gov,347720,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
13613,22, Private,406978,13, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
13614,17, Private,193199,7, Never-married, Sales, Unmarried, White, Female,0,0,12, Poland, <=50K
13615,37, Self-emp-inc,163998,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
13616,49, Private,173115,6, Separated, Exec-managerial, Not-in-family, Black, Male,4416,0,99, United-States, <=50K
13617,33, Private,333701,11, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
13618,21, State-gov,48121,10, Never-married, Exec-managerial, Own-child, White, Male,0,1602,10, United-States, <=50K
13619,45, Private,186256,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
13620,33, Private,104525,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
13621,25, Private,104097,13, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,60, United-States, <=50K
13622,71, Private,212806,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States, <=50K
13623,23, Local-gov,203353,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
13624,41, Private,130126,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
13626,47, Private,218435,9, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,20, Cuba, <=50K
13627,30, Private,154120,13, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
13628,40, Private,193537,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Dominican-Republic, <=50K
13629,44, Private,84535,10, Divorced, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
13630,50, Private,150999,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
13631,31, State-gov,157673,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
13632,68, Private,217424,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,24, United-States, <=50K
13633,45, Private,358886,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,2407,0,50, United-States, <=50K
13634,38, Private,186191,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
13635,78, Self-emp-inc,212660,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
13636,31, Self-emp-inc,31740,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States, <=50K
13637,39, Private,498785,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
13638,36, Self-emp-not-inc,35945,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, United-States, >50K
13639,46, Local-gov,162566,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Canada, <=50K
13640,30, Private,118861,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
13641,34, Private,206609,10, Never-married, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
13642,30, Federal-gov,423064,9, Separated, Adm-clerical, Other-relative, Black, Male,0,0,35, United-States, <=50K
13643,47, Private,191957,13, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
13644,40, Private,223934,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,17, United-States, >50K
13646,44, Self-emp-not-inc,195486,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Jamaica, <=50K
13647,40, Private,114580,9, Divorced, Craft-repair, Other-relative, White, Female,0,0,40, Vietnam, <=50K
13648,20, Private,119215,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
13649,45, Private,240554,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
13650,55, Private,199067,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,42, United-States, >50K
13651,51, Private,144084,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
13652,38, Private,358682,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
13653,49, Local-gov,59612,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
13654,49, State-gov,391585,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
13655,30, Local-gov,101345,9, Separated, Other-service, Unmarried, White, Female,0,0,26, United-States, <=50K
13656,20, Private,117618,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
13657,34, Private,231238,5, Separated, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
13658,42, Local-gov,143046,9, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
13659,46, Private,326857,14, Married-civ-spouse, Sales, Husband, White, Male,0,2415,65, United-States, >50K
13660,43, Private,203642,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
13661,62, Private,88579,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
13662,21, Private,240517,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,70, United-States, <=50K
13663,58, Local-gov,156649,2, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
13664,30, Private,143392,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
13665,37, Private,365465,9, Separated, Craft-repair, Unmarried, White, Male,0,0,70, Philippines, <=50K
13666,22, State-gov,264710,13, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
13667,64, State-gov,223830,5, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
13668,42, Private,154374,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
13669,43, State-gov,242521,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13670,34, Private,124569,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
13671,25, Private,209230,9, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
13672,21, Private,162228,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
13673,45, Federal-gov,60267,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
13674,55, Self-emp-not-inc,76901,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
13675,24, Private,137876,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
13676,70, Self-emp-not-inc,347910,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
13677,27, Local-gov,138917,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
13678,34, Private,532379,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13679,57, Private,31532,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
13680,37, Self-emp-not-inc,30973,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
13681,52, Private,117295,2, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
13682,32, Private,295282,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
13683,42, Private,190786,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
13684,24, Private,246207,13, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
13685,50, Private,130780,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
13686,36, Private,186212,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
13687,42, Private,175526,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
13688,40, Private,207025,9, Never-married, Adm-clerical, Not-in-family, White, Female,6849,0,38, United-States, <=50K
13689,39, Federal-gov,82622,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
13691,38, State-gov,318886,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,52, United-States, <=50K
13692,18, Private,256005,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
