,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
15259,43, Private,132393,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
15260,46, Private,248059,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3464,0,40, United-States, <=50K
15261,54, Self-emp-not-inc,310774,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
15262,52, Private,246936,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
15263,47, Local-gov,204377,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
15264,43, Private,144778,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, Italy, >50K
15265,69, State-gov,159191,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,810,38, United-States, <=50K
15266,21, Private,282484,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
15267,44, Private,167725,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15268,34, Private,112820,9, Separated, Handlers-cleaners, Not-in-family, White, Male,2463,0,40, United-States, <=50K
15269,23, Private,103277,10, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
15270,49, Private,105431,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
15271,56, Private,119859,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
15272,30, Private,197058,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
15273,28, Private,480861,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
15274,32, Private,154120,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
15275,45, Federal-gov,222011,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15276,37, Private,340614,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
15277,30, Private,182771,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
15278,31, Local-gov,121055,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
15279,33, Private,23871,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
15280,59, Self-emp-not-inc,32855,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
15281,47, Private,149337,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
15282,35, Private,65706,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
15283,22, Private,310152,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
15284,44, Private,33155,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
15285,20, Private,100188,10, Never-married, Tech-support, Own-child, White, Female,0,0,24, United-States, <=50K
15286,23, Private,162228,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
15287,33, Private,241885,10, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
15288,23, Private,103064,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
15289,58, Self-emp-not-inc,157786,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
15290,27, Private,114967,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15291,54, Private,101017,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15292,21, Private,460835,9, Never-married, Sales, Other-relative, White, Male,0,0,45, United-States, <=50K
15293,52, Self-emp-not-inc,34973,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,60, United-States, >50K
15294,33, Private,163110,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3781,0,40, United-States, <=50K
15295,25, Private,391591,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
15296,43, Self-emp-not-inc,237670,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
15297,66, State-gov,71075,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
15298,26, Private,213412,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15299,24, Private,308205,4, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico, <=50K
15300,25, Private,456604,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15301,29, Local-gov,214706,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
15302,22, Private,223019,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
15303,29, Private,147340,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
15304,45, Private,242391,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
15305,47, Private,170850,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
15306,48, Private,105808,5, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
15307,30, Private,177304,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
15308,18, Private,240747,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
15309,25, Private,394503,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
15310,40, Private,305846,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
15311,21, Private,180052,10, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
15312,35, Private,239755,13, Never-married, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
15313,25, Private,195201,9, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
15314,49, Federal-gov,94754,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
15315,52, Private,23780,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
15316,40, Federal-gov,130749,10, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
15317,25, Private,231714,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15318,39, Self-emp-not-inc,142573,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
15319,55, Private,197399,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,55, United-States, >50K
15320,40, Private,177027,13, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,7688,0,52, Japan, >50K
15321,47, Self-emp-not-inc,117865,9, Married-AF-spouse, Craft-repair, Husband, White, Male,0,0,90, United-States, <=50K
15322,29, Self-emp-not-inc,162298,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
15323,39, Private,297847,5, Married-civ-spouse, Other-service, Wife, Black, Female,3411,0,34, United-States, <=50K
15324,61, Private,213321,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
15325,23, Private,117789,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
15326,52, Private,146567,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,14344,0,40, United-States, >50K
15327,35, Private,187625,10, Never-married, Other-service, Not-in-family, White, Female,0,0,65, United-States, <=50K
15328,59, Private,98361,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
15329,25, Local-gov,84224,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
15330,68, Private,166149,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,2206,30, United-States, <=50K
15331,49, Private,252079,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
15332,39, State-gov,121838,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
15333,28, Private,213081,7, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
15334,28, Private,250135,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
15335,47, Private,185399,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
15336,50, Local-gov,97449,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
15337,51, Private,55500,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
15338,32, Private,364657,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
15339,24, Private,96279,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
15340,59, Private,138370,6, Married-spouse-absent, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
15341,20, Private,301199,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
15342,27, Private,401508,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
15343,85, Self-emp-not-inc,166027,9, Widowed, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
15344,48, Private,330470,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
15345,41, Private,287306,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
15346,30, Private,154587,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
15347,53, Self-emp-not-inc,302847,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
15348,44, Private,206686,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
15349,64, Local-gov,202984,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,40, United-States, <=50K
15350,32, Private,204374,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
15351,56, Private,231232,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, Canada, <=50K
15352,23, Private,225724,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
15353,19, Private,127709,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,30, United-States, <=50K
15354,33, Private,182556,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
15355,80, Private,157778,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,10, United-States, <=50K
15356,58, State-gov,194068,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
15357,55, Private,193568,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
15358,20, Local-gov,194630,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
15359,39, Private,65738,14, Never-married, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
15360,20, Private,204641,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
15361,40, Private,182140,9, Separated, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
15362,55, Local-gov,173296,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
15363,45, Private,148995,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
15364,48, Private,155659,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
15365,28, Private,25955,10, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
15366,38, Private,215419,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,36, United-States, >50K
15367,41, Private,254440,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
15368,29, Self-emp-not-inc,109001,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
15369,23, State-gov,61743,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, <=50K
15370,61, Private,84587,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
15371,56, Private,56331,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,32, United-States, <=50K
15372,25, State-gov,157028,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
15373,41, Private,353541,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
15374,38, Local-gov,252250,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States, >50K
15375,29, Private,178469,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
15376,20, Private,182342,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
15377,36, Private,346478,13, Married-civ-spouse, Sales, Husband, White, Male,0,2415,45, United-States, >50K
15378,52, Private,183618,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15379,33, Private,194901,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
15380,39, Private,184117,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,20, United-States, >50K
15381,39, Private,348521,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2415,99, United-States, >50K
15382,59, Self-emp-not-inc,140957,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, >50K
15383,33, Private,179509,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
15384,69, Private,168139,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
15385,53, Private,133219,9, Married-civ-spouse, Other-service, Husband, Black, Male,4386,0,30, United-States, >50K
15386,31, Private,308540,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
15387,24, Local-gov,150084,10, Separated, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
15388,23, Private,143003,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,50, India, >50K
15389,47, Federal-gov,380127,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
15390,47, Federal-gov,96854,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
15391,49, Private,176684,11, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
15392,29, Private,276345,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
15393,29, Private,58115,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,41, United-States, <=50K
15394,36, Private,269722,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
15395,40, Private,56651,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
15396,24, Private,278130,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
15397,39, Private,272950,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
